unique_id,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,row_id,cluster_id,confidence_score
INV-39174800016,2021-08-12,3385,Sam's Club 8162 / Cedar Rapids,2605 Blairs Ferry Rd NE,Cedar Rapids,52402,POINT (-91.67969 42.031819),57,LINN,1011200,Straight Bourbon Whiskies,421,SAZERAC COMPANY  INC,16518,Ancient Age Bourbon,6,1750,11.8,17.7,6,106.2,10.5,2.77,INV-39174800016,368,0.81
INV-34451200052,2021-02-19,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,LINN,1022200,100% Agave Tequila,370,PERNOD RICARD USA,88186,Olmeca Altos Plata,6,750,14,21,6,126,4.5,1.18,INV-34451200052,466,0.81
INV-43173200091,2021-12-22,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658111 42.010962),57,LINN,1051100,American Brandies,434,LUXCO INC,54446,Paramount Apricot Brandy,12,750,5.48,8.22,4,32.88,3,0.79,INV-43173200091,0,0.81
INV-42381800049,2021-11-26,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,LINN,1081100,Coffee Liqueurs,370,PERNOD RICARD USA,67522,Kahlua Coffee Mini,12,50,6.6,9.9,12,118.8,0.6,0.15,INV-42381800049,466,0.81
INV-35995800100,2021-04-21,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658105 42.010971),57,LINN,1031100,American Vodkas,55,SAZERAC NORTH AMERICA,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28,10.5,2.77,INV-35995800100,0,0.81
INV-37749400019,2021-06-23,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668919 42.034799),57,LINN,1032100,Imported Vodkas,370,PERNOD RICARD USA,34006,Absolut Swedish Vodka 80prf,12,750,9.99,14.99,12,179.88,9,2.37,INV-37749400019,255,0.81
INV-37791500008,2021-06-24,4517,Casey's General Store #2767 / Cedar Rapids,3434 1st Ave NE,Cedar Rapids,52402,POINT (-91.635028 42.013062),57,LINN,1011200,Straight Bourbon Whiskies,259,Heaven Hill Brands,17956,Evan Williams Black,12,750,8,12,12,144,9,2.37,INV-37791500008,986,0.81
INV-38735900089,2021-07-28,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668919 42.034799),57,LINN,1012100,Canadian Whiskies,260,DIAGEO AMERICAS,10791,Crown Royal Vanilla,12,750,16.59,24.89,12,298.68,9,2.37,INV-38735900089,255,0.81
INV-33414000006,2021-01-13,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668919 42.034799),57,LINN,1031100,American Vodkas,301,FIFTH GENERATION INC,38178,Titos Handmade Vodka,6,1750,19,28.5,24,684,42,11.09,INV-33414000006,255,0.81
INV-40794700053,2021-10-08,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,LINN,1071100,Cocktails /RTD,421,SAZERAC COMPANY  INC,57174,Chi-Chi's Skinny Margarita,6,1750,6.5,9.75,6,51.78,10.5,2.77,INV-40794700053,466,0.81
INV-36224900004,2021-04-29,4517,Casey's General Store #2767 / Cedar Rapids,3434 1st Ave NE,Cedar Rapids,52402,POINT (-91.635028 42.013062),57,LINN,1012100,Canadian Whiskies,260,DIAGEO AMERICAS,10834,Crown Royal Black,24,375,8.25,12.38,6,74.28,2.25,0.59,INV-36224900004,986,0.81
INV-35479200041,2021-03-31,5636,Big Discount Liquor,5427  Center Point Rd,Cedar Rapids,52402,"",57,LINN,1071100,Cocktails /RTD,260,DIAGEO AMERICAS,58801,Captain Morgan Long Island Iced Tea,6,1750,11,16.5,6,99,10.5,2.77,INV-35479200041,433,0.81
INV-38142400023,2021-07-07,3628,Wal-Mart 1528 / Cedar Rapids,2645 Blairs Ferry Rd NE,Cedar Rapids,52402,POINT (-91.680734 42.034748),57,LINN,1062400,Spiced Rum,421,SAZERAC COMPANY  INC,46144,Caliber Spiced Rum,6,1750,7.35,11.03,6,66.18,10.5,2.77,INV-38142400023,633,0.81
INV-35280600030,2021-03-24,3628,Wal-Mart 1528 / Cedar Rapids,2645 Blairs Ferry Rd NE,Cedar Rapids,52402,POINT (-91.680734 42.034748),57,LINN,1012100,Canadian Whiskies,259,Heaven Hill Brands,11586,Black Velvet Reserve,12,750,7,10.5,12,126,9,2.37,INV-35280600030,633,0.81
INV-33997100016,2021-02-03,5636,Big Discount Liquor,5427  Center Point Rd,Cedar Rapids,52402,"",57,LINN,1081300,American Cordials & Liqueur,55,SAZERAC NORTH AMERICA,84142,99 Peaches PET Mini,1,50,51.6,77.4,1,77.4,0.05,0.01,INV-33997100016,433,0.81
INV-34762400003,2021-03-04,3385,Sam's Club 8162 / Cedar Rapids,2605 Blairs Ferry Rd NE,Cedar Rapids,52402,POINT (-91.67969 42.031819),57,LINN,1081100,Coffee Liqueurs,421,SAZERAC COMPANY  INC,73136,Chila Coffee Liqueur,12,750,4.97,7.46,12,89.52,9,2.37,INV-34762400003,368,0.81
INV-35632200029,2021-04-07,5636,Big Discount Liquor,5427  Center Point Rd,Cedar Rapids,52402,"",57,LINN,1012100,Canadian Whiskies,260,DIAGEO AMERICAS,11296,Crown Royal,12,750,16.59,24.89,36,896.04,27,7.13,INV-35632200029,433,0.81
INV-34081400004,2021-02-05,2618,Hy-Vee Drugstore #6 / Cedar Rapids,505 Boyson Rd NE,Cedar Rapids,52402,POINT (-91.63913 42.04671),57,LINN,1012100,Canadian Whiskies,259,Heaven Hill Brands,10550,Black Velvet Toasted Caramel,12,750,5.23,7.85,6,47.1,4.5,1.18,INV-34081400004,299,0.81
INV-37749400089,2021-06-23,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668919 42.034799),57,LINN,1011100,Blended Whiskies,255,Infinium Spirits,87035,Skrewball Peanut Butter Whiskey Mini,12,50,14,21,2,42,0.1,0.02,INV-37749400089,255,0.81
INV-35094100007,2021-03-17,5230,Point Liquor & Tobacco,"3221, Center Point Rd NE",Cedar Rapids,52402,POINT (-91.663629 42.01133),57,LINN,1011100,Blended Whiskies,297,Laird & Company,23824,Five Star,24,375,2.09,3.14,24,75.36,9,2.37,INV-35094100007,795,0.81
INV-39937700030,2021-09-09,5254,Discount Liquor,2933 1st Ave SE,Cedar Rapids,52402,POINT (-91.63487100000002 42.007104),57,LINN,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,50,25.8,38.7,1,38.7,0.05,0.01,INV-39937700030,1092,0.81
INV-36386700177,2021-05-06,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658105 42.010971),57,LINN,1031200,American Flavored Vodka,380,Phillips Beverage,41691,UV Blue Raspberry Mini,12,50,4.6,6.9,12,82.8,0.6,0.15,INV-36386700177,0,0.81
