Cluster ID,Link Score,description,price,source file,source_file,title,unique_id
695.0,0.5454529523849487,Color,"",1,1,"Canon CL-51 High Capacity Color Ink Cartridge For PIXMA MP450, PIXMA iP6210D and PIXMA iP6220D Printers - 0618B002",97
629.0,0.5454492568969727,Black,"",1,1,Canon PG-50 High Capacity Black Ink Cartridge For PIXMA MP450 Printer - 0616B002,98
"","",Color,$18.16,1,1,Canon CL-52 Photo Ink Cartridge For PIXMA iP6210D and PIXMA iP6220D Printers - 0619B002,99
145.0,0.5454496145248413,"",$22.95,1,1,"DeLonghi DC50B Twenty Four Seven Drip Coffee Maker, Black",100
480.0,0.545446515083313,1.4GB - 3 Pack,$6.22,1,1,Panasonic DVD-RAM Media - LM-AF30U3,101
17.0,0.5454581379890442,USB 2.0 7-PORT HUB/APPLE #TB857LL/A,"",1,1,Belkin Hi-Speed USB 2.0 7-Port Hub - F5U237-APL-S,102
21.0,0.5454565286636353,f/4 to 5.6,$549.00,1,1,Canon EF 70-300mm f/4-5.6 IS USM Telephoto Zoom Lens - 0345B002,103
36.0,0.5454505085945129,"TV, DVD Player, Audio Receivers, Cable Box, Satellite Receiver, PVR (Personal Video Recorder) - 100 ft - Universal Remote",$256.99,1,1,Universal Aeros IR/RF Remote Control - MX850,104
"","","TV, VCR, DVD Player, CD Player, Cable Box, Satellite Receiver, DVR, Audio Receivers - 100 ft - Universal Remote",$93.90,1,1,Universal MX-350 Osiris Remote Control - MX350,105
"","","","",1,1,Panasonic NN-H965BF Microwave Oven - Counter Top - 2.2ft - 1250W - Black,106
"","","","",1,1,Panasonic NN-H965WF Luxury Full-Size 2-1/5-Cubic-Foot 1250-Watt Microwave Oven- White,107
575.0,0.5454520583152771,Linksys WRT54GL Wireless-G Broadband Router,"",1,1,Linksys Wireless-G WRT54GL Broadband Router,108
54.0,0.5454500913619995,"","",1,1,Audiovox XM6 Outdoor Home Antenna - XM-6,109
56.0,0.5454477071762085,"i-TTL, TTL, D-TTL, Manual - 65.6ft Range",$189.72,1,1,Nikon Speedlight SB-600 AF Flash Light - 4802,110
57.0,0.545455813407898,Memory Stick Adapter - Memory Stick Duo,$19.48,1,1,Sony Memory Stick Duo Replacement Adapter - MSACM2,111
58.0,0.5454556345939636,Steel - 6ft,"",1,1,Kensington MicroSaver Notebook Lock - 64068F,112
59.0,0.5454480051994324,"","",1,1,Linksys Wireless-G WUSB54GC Compact USB Adapter,113
60.0,0.5454532504081726,42 dBi - SMB,"",1,1,Sirius Outdoor Home Antenna - 14240,114
"","","Ribbon, Sheet","",1,1,Sony Ribbon and Paper with Snap-Off Edges For DPP-FP50 Digital Photo Printer - SVMF120P,115
"","",XM Satellite Radio Receiver,"",1,1,Audiovox XMH10 Home Docking Kit,116
"","",XM Satellite Radio,$15.49,1,1,Audiovox XMFM1 Switch Box,117
"","","","",1,1,Sanus VCD/DVD Wall Mount - VMAVB,118
62.0,0.5454521179199219,"Memory Stick, Memory Stick Duo","",1,1,Sony Memory Stick USB Card Reader/Writer - MSACUS40,119
"","","",$248.90,1,1,Logitech Harmony 890 Advanced Universal Remote - 966193-0403,120
"","","",$335.11,1,1,"Logitech Harmony 890 Advanced Universal Remote - HDTV, TV, DVD Player(s), Lighting, Audio System - 100 ft - Universal Remote - 966193-0403",1080
65.0,0.5454558730125427,Steel,"",1,1,Sanus Center Channel Speaker Mount - VMCC1B,121
66.0,0.5454553365707397,"USB, Network, VGA, DVI-D, DC-in","",1,1,Sony VAIO SZ Series Docking Station - VGPPRSZ1,122
"","",SVM-F40P 4'x6' Photo paper - 40-Count,$17.99,1,1,Sony Print Paper - SVMF40P,123
67.0,0.545452892780304,"","",1,1,Canon Canon CB-2LW Battery Charger - 0763B001,124
68.0,0.5454486608505249,"","",1,1,Tivo AG0100 Wireless G USB Network Adapter,125
69.0,0.5454499125480652,"","",1,1,TiVo TCD649080 - Series2 Digital Video Recorder - Up to 80 Hours Capacity,126
70.0,0.5454509258270264,Top Loading - Leather,$19.94,1,1,Canon PSC-75 Deluxe Soft Case - 0716B001,127
"","","","",1,1,SONY COMPACT TRIPOD 14'/39' *NIC* - VCTR100,128
"","","","",1,1,"Lowepro Rezo 15 Camera Case - MicroFiber, Ripstop Nylon - Black (Black)",129
"","","","",1,1,"Lowepro SlingShot 200 AW Camera Backpack - Backpack - MicroFiber, Ripstop Nylon - Black, Gray (Black)",130
"","","","",1,1,"Lowepro Edit 100 Case for Camcorder - Nylon, MicroFiber - Black (Black)",131
72.0,0.5454518795013428,"","",1,1,GE Millennium TV Antenna - 24734,132
73.0,0.5454559326171875,"","",1,1,Lego Star Wars 2: The Original Trilogy,133
"","","",$29.99,1,1,Uniden TCX905 Tru-Digital Expansion Handset With Caller ID,1081
74.0,0.5454537272453308,Panasonic KX-TGA450B Additional Handset for PANKXTG4500B,"",1,1,Panasonic KX-TGA450B Cordless Handset,134
75.0,0.5454517006874084,4 x Phone Line(s) - Black,"",1,1,Panasonic KX-TG4500B Corded/Cordless Telephone,135
"","",Panasonic KX-TG6700B 5.8 GHz 2-Line FHSS GigaRange Expandable Digital Cordless Phone with Answering System & Call Waiting Caller ID,$106.14,1,1,Panasonic KX-TG6700B Cordless Telephone,136
"","",Panasonic KX-TGA670B Additional Handset for PANKXTG6700B,"",1,1,Panasonic KX-TGA670B Cordless Handset,137
169.0,0.5454482436180115,Cross Cut - 11 Per Pass - 5.5 Gallon Wastebasket,"",1,1,Fellowes Powershred Personal W11C Shredder - 30100,138
77.0,0.5454512238502502,SMB - 50ft,"",1,1,Directed Electronics Antenna Extension Cable - 14230,139
79.0,0.5454524755477905,"","",1,1,Weber Q 300 Gas Grill,140
80.0,0.5454553961753845,"TV, DVD Player, VCR, CD Player, Satellite Receiver, DVR - 32.81 ft - Universal Remote",$19.99,1,1,Sony Learning Remote Control - RMVL600,141
81.0,0.5454494953155518,Uniden TCX-905 Tru-Digital Expansion Handset With Caller ID,"",1,1,Uniden TCX905 Cordless Handset - TCX905,142
82.0,0.5454504489898682,"1 x Phone Line(s) - 1 x Headset, 1 x Data - White","",1,1,Panasonic KX-TS600W Basic Telephone,143
83.0,0.5454527735710144,Pioneer Electronics CD-MR80D Wired Marine Remote Control with Display,"",1,1,Pioneer Nautica Marine Remote Control,144
84.0,0.5454513430595398,Pioneer Electronics GEXP920XM XM Digital Satellite Tuner for Pioneer Headunits,"",1,1,Pioneer GEX-P920XM XM Digital Satellite Tuner - GEX-P920XM,145
85.0,0.5454504489898682,Pioneer Electronics TS-P462 4' x 6' 2-Way Component Plate Speaker with 150 Watts Maximum Power,"",1,1,Pioneer TS-P462 Speaker,146
"","",Pioneer Electronics TSMR1640 Nautica Series 6-1/2' Marine-Use 2-Way Speaker with 160 Watts Max. Power,"",1,1,Pioneer Nautica TS-MR1640 Marine Speaker - TS-MR1640,147
86.0,0.5454527735710144,Canon NB-5L Lithium Ion Battery,$36.49,1,1,Canon NB-5L Lithium-Ion Digital Camera Battery - 1135B001,148
"","",Speaker - Magnetically Shielded,$158.00,1,1,Boss 161 Speaker,149
88.0,0.5454524159431458,2.1-channel - Black,$359.00,1,1,Bose Acoustimass 5 Series III Speaker System - 21725,150
"","","DVD Player, TV, VCR, Tuner, Amplifier, CD Player, Cable Box, Satellite Receiver, PVR (Personal Video Recorder) - 80 ft - DVD Player Remote",$145.37,1,1,Bose PMCII Remote Control,151
89.0,0.5454487800598145,mini-DVI Male to 24-pin DVI-D (Digital) Male,$19.99,1,1,Apple DVI to mini-DVI Video Cable Adapter - M9321GB,152
"","",Steel - 200 lb,$449.52,1,1,Peerless PLAV70-UNLP-S Articulating Dual-Arm with Vertical Adjustment - PLAV70 UNLPS,153
318.0,0.5454517006874084,"Steel, Aluminum - 100 lb","",1,1,Sanus VisionMount Flat Panel TV Wall Mount - MF110-B1,154
319.0,0.5454516410827637,Steel - 100 lb,"",1,1,Sanus VisionMount Flat Panel TV Wall Mount - ML22-B1,155
514.0,0.5454465746879578,Steel - 100 lb,"",1,1,Sanus VisionMount Tilting Flat Panel TV Wall Mount - MT25-B1,156
93.0,0.5454515218734741,"","",1,1,Panasonic SDYD250 Automatic Bread Maker,157
94.0,0.5454532504081726,Top Loading - Leather - Black,$16.82,1,1,Canon PSC-55 Deluxe Leather Camera Case - 1588B001,158
96.0,0.5454511046409607,"","",1,1,Garmin GA 25MCX Low Profile Remote GPS Antenna - 010-10702-00,159
97.0,0.5454486012458801,"","",1,1,CHARGE YOUR UNIT WITH THIS AC ADAPTER CABLE. ALSO INCLUDES INTERNATIONAL ADAPTER - 010-10723-00,160
98.0,0.5454527139663696,1 x Type A USB,$8.15,1,1,Garmin USB Cable - 010-10723-01,161
"","",Garmin 010-10723-02 - Leather GPS Case,"",1,1,Garmin Leather GPS Case,162
377.0,0.5454539060592651,Garmin 010-10723-03 - Vehicle Suction Cup Mount,"",1,1,Garmin Vehicle Suction Cup mount,163
"","",Garmin 010-10723-06 - Cigarette Lighter Adapter for GPS - 12V DC,"",1,1,Garmin Cigarette Lighter Adapter for GPS,164
"","","",$12.99,1,1,Garmin Cigarette Lighter Adapter for GPS Navigation - 010-10747-03,165
"","",SHARP Over-the-Counter Stainless Mircowave Oven - R1214,$380.67,1,1,Sharp R-1214 Microwave Oven - R-1214,166
101.0,0.5454540252685547,Linksys Wireless-N Access Point with Power Over Ethernet High-Speed Wireless Access for Existing Networks!,"",1,1,Linksys WAP4400N Wireless-N Access Point With POE - WAP4400N,167
102.0,0.5454509854316711,4 x LAN,"",1,1,Linksys Wireless-N WRVS4400N Gigabit Security Router with VPN,168
105.0,0.5454468131065369,Lithium Ion (Li-Ion) - 3.7V DC - Photo Battery,"",1,1,Panasonic CGA-S007A/1B Lithium Ion Digital Camera Battery,169
105.0,0.5454524159431458,Color - CCD - Cable,"",1,1,Panasonic BB-HCM331A Outdoor Network Camera with 2-Way Audio,170
106.0,0.5454526543617249,"","",1,1,Panasonic BL-C1A Network Camera,171
107.0,0.5454481840133667,Panasonic Plain Paper Fax/Copier with 2.4GHz FHSS GigaRange Cordless Phone and Digital Answering System,"",1,1,Panasonic KX-FG2451 Plain Paper Thermal Transfer Fax/Copier - KX-FG2451,172
"","",2 x Phone Line(s) - Headset - White,"",1,1,Panasonic KX-TS3282W Corded Telephone,173
108.0,0.5454476475715637,"","",1,1,"Panasonic NN-C994S Genius Prestige Convection Microwave Oven with Inverter Turbo Defrost and One-Touch Sensor Cooking, Stainless",174
109.0,0.545450747013092,2 x Phone Line(s) - Headset - White,"",1,1,Panasonic KX-TSC14W 2-Line Telephone,175
110.0,0.5454531311988831,"",$82.99,1,1,Microsoft Office 2007 Home and Student - 79G-00007,176
111.0,0.5454511642456055,"",$319.99,1,1,Microsoft Office 2007 Standard - 021-07746,177
503.0,0.5454502105712891,"Glass, Wood - Black",$150.13,1,1,Techcraft Veneto Series ABS32 TV Stand,178
502.0,0.5454503893852234,"Wood, Glass - Brown",$299.00,1,1,Techcraft Veneto Series SWP48 TV Stand,179
113.0,0.5454474687576294,"","",1,1,LG Electronics RLM20K Remote Laundry Monitoring System,180
"","","","",1,1,LG Electronics WDP3 Laundry Pedestal with Drawer - Blue,181
114.0,0.5454488396644592,"","",1,1,LG Electronics LG WSTK1 Washer/Dryer Stacking Kit: White,182
115.0,0.545451283454895,"","",1,1,Nintendo DS Lite (Black Onyx) - USGSKB,183
116.0,0.5454549193382263,CMOS - USB,"",1,1,"Logitech QuickCam Communicate STX Webcam - Black, Charcoal - 961464-0403",184
"","",XM Satellite Radio Receiver,"",1,1,Audiovox CNP2000 XM Mini-Tuner,185
"","",XM Satellite Radio,$24.74,1,1,Audiovox CNP2000H XM Mini-Tuner Home Dock,186
117.0,0.5454519987106323,40,"",1,1,Denon TU-1500RD Stereo Radio Tuner - TU1500RD,187
"","",Lithium Ion (Li-Ion) - 7.4V DC - Portable DVD Player Battery,$149.99,1,1,Toshiba Lithium Ion Portable DVD Player Battery - MEDB05LX,188
"","",Car Audio System - Car Audio Remote,$35.00,1,1,Pioneer Car Audio Remote Control - CDVC1,189
118.0,0.5454522371292114,"CD-ROM, CD-R, CD-RW - CD-Text Playback - 5 Disc(s)","",1,1,Sony SCD-CE595 CD Player - SCDCE595,190
119.0,0.5454509258270264,"CD-ROM, CD-R, CD-RW - 5 Disc(s) - 32 Programmable Track(s)",$114.18,1,1,Sony CDP-CE375 CD Player/Changer - CDPCE375,191
120.0,0.5454468727111816,Belt Drive,"",1,1,Denon DP-29F Analog Record Turntable - DP29F,192
122.0,0.5454485416412354,"CD-R, CD-RW, CD-ROM - MP3, CD-Text Playback - 400 Disc(s) - 32 Programmable Track(s)",$219.99,1,1,Sony CDP-CX455 CD Player/Changer - CDPCX455,193
122.0,0.5454471707344055,"",$279.99,1,1,Cordless Solo S2 Radar/Laser Detector - 010ES20A,194
123.0,0.5454526543617249,CD-RW - CD-Text,"",1,1,Kenwood KDC-C669 Car CD Changer - KDCC669,195
124.0,0.5454475283622742,"",$47.72,1,1,Kenwood KCA-IP500 iPod Interface/Controller - KCAIP500,196
125.0,0.5454552173614502,"CD-R, CD-RW, CD-ROM - CD-Text, MP3 Playback - 5 Disc(s) - 24 Programmable Track(s)",$219.76,1,1,Sony Compact Disc Player/Recorder - RCDW500C,197
"","",USB - RJ-11 Phoneline - 56 Kbps,$49.00,1,1,Apple V.92 Data/Fax USB Modem - MA034ZA,198
127.0,0.5454508066177368,"Audio/Video, TV, VCR, DVD Player, CD Player, Cable Box, DVR, Audio System, Tape Deck, PC, Satellite Radio, iPod, Xbox 360, Lighting System - 50 ft, 100 ft - Universal Remote","",1,1,Universal MasterControl Universal Learning Remote Control - RF20,199
128.0,0.5454498529434204,"","",1,1,Garmin GPS Receiver Dash Mount - 010-10613-00,200
129.0,0.5454527139663696,"TV, VCR, DVD Player, Cable Box, Satellite Receiver, Amplifier, CD Player, DVR - 23 ft - Universal Remote",$14.72,1,1,Sony Remote Control - RMV310,201
130.0,0.545456051826477,"",$23.72,1,1,GE Pre-Amplifier for Stereo Turntable - 23292,202
131.0,0.54544597864151,"",$348.00,1,1,Denon DCM-390 5 Disc CD Changer - DCM390,203
132.0,0.5454472303390503,Belt Drive,$328.99,1,1,Denon DP-300F Analog Record Turntable - DP300F,204
133.0,0.5454522967338562,"",$27.59,1,1,Garmin Vehicle Suction Mount - 010-10609-00,205
"","","DVD+RW, DVD-RW, CD-RW - DVD Video, Video CD, SVCD, SACD, MP3, JPEG Playback - 400 Disc(s) - Progressive Scan - Black",$249.99,1,1,Sony DVPCX995V DVD Player,206
134.0,0.5454491972923279,"",$69.95,1,1,Cuisinart Cordless Automatic Electric Kettle,207
"","","",$312.04,1,1,"Twin Tub DTT420 Washer (Top Loading, 10 Lbs.)",208
136.0,0.5454578995704651,"","",1,1,KitchenAid Pasta Roller And Cutter - KPRA,209
139.0,0.5454453229904175,"","",1,1,LG Electronics 24' Front-Load All-In-One Washer and Dryer: Titanium,210
138.0,0.5454469323158264,"","",1,1,LG Electronics 24' Washer/Dryer Combo: White,211
139.0,0.545448362827301,Aluminum,"",1,1,Griffin Elevator Desktop Stand for Portable Laptops - 1093-CURV2,212
"","","","",1,1,LG Electronics 10 cu.ft. Cabinet Depth Refrigerator,213
"","","","",1,1,LG Electronics LRBP1031W 10 Cu. Ft. Refrigerator,214
"","","","",1,1,LG Navy Blue SteamWasher 27',215
141.0,0.5454517602920532,"17-in-1 - Memory Stick Duo, Memory Stick MagicGate Duo, Memory Stick PRO, Memory Stick PRO MagicGate, miniSD Card, MultiMediaCard (MMC), RS-MMC, CompactFlash (CF) Card, Secure Digital (SD) Card, Smar","",1,1,Sony 17-in-1 External USB Memory Card Reader And Writer - MRW62E/S1/181,216
142.0,0.5454512238502502,"","",1,1,DIRECTDECK UNIVERSAL CASSETTE ADAPTER FOR MP3 PLAYERS - 7256-DDECK,217
"","","",$474.36,1,1,"DDW1805W 18-in. Portable Dishwasher (White, Energy Star)",218
"","","",$149.00,1,1,White .5 cu. ft 1500 Watt Convection/Broiler/Toaster Oven,219
"","","","",1,1,DeLonghi 6-pc. Replacement Filters for Deep Fryer,220
"","","","",1,1,DeLonghi 4-Cup Drip Coffee Makers,221
146.0,0.5454447865486145,"","",1,1,"Harmony EL6985A Vacuum (Canister, HEPA)",222
"","","",$129.00,1,1,Cuisinart GR-4 Griddler Four Multifunctional Cooking Options,223
"","","",$99.95,1,1,Cuisinart Brew & Serve Stainless Therm Black 10-Cup Coffee Maker,224
"","","","",1,1,Belkin CushTop - F8N044-ORG,225
"","","","",1,1,Belkin CushTop - F8N044-GRN,226
"","","","",1,1,Belkin CushTop - F8N044-SLV,227
147.0,0.5454525947570801,Black,$41.46,1,1,Canon PG-40 Black Ink Cartridge - PG-40-BK-TWIN,228
"","","",$99.95,1,1,"DCC-2000 Coffee Maker (12 Cup, Stainless Steel)",229
238.0,0.5454434156417847,"","",1,1,"Hoover EmPower U5269-900 Vacuum (Upright, HEPA, Bagless)",230
149.0,0.545452356338501,Top Loading - Neoprene - Black,$11.89,1,1,Olympus Neoprene Soft Camera Case - 202066,231
150.0,0.5454502701759338,Power Accessory Kit,"",1,1,Canon Battery and Charger Kit - 1169B001,232
"","",XS - FM Transmitter - 6 Lines LCD,$169.99,1,1,Directed Electronics Sportster 4 Sirius Satellite Radio Receiver - SP4TK1,233
"","",Panasonic All-in-One All-in-One Flatbed Laser Fax,"",1,1,Panasonic KX-FLB801 Multifunction Printer - KX-FLB801,234
151.0,0.5454463362693787,"DVD+RW, DVD-RW, CD-RW - DVD Video, DVD Audio, SACD, Video CD, Picture CD, JPEG, WMA, PCM, HDCD, MP3, MPEG-1, MPEG-2, MPEG-4, DivX Playback - 1 Disc(s) - Progressive Scan - Black",$448.00,1,1,Denon DVD-2930CI DVD Player - DVD2930CI,235
152.0,0.5454497337341309,"",$158.16,1,1,OmniMount MWFS Moda Collection 2 Shelf Wall Mounted Furniture System - Espresso,236
"","",Sirius Satellite Radio Receiver,"",1,1,Directed Electronics SUPV1 Car Kit,237
153.0,0.5454491376876831,Sirius Satellite Radio Receiver,$44.99,1,1,Sirius SUPH1 Sirius Universal Home Kit,238
349.0,0.5454529523849487,"","",1,1,Logitech Harmony 1000 Advanced Universal Remote Control - 966230-0403,239
662.0,0.5454525947570801,USB,"",1,1,Logitech diNovo Edge Keyboard - 967685-0403,240
"","",Nikon EN-EL3e Rechargeable Li-ion Battery,$34.24,1,1,Nikon EN-EL3e Lithium Ion Digital Camera Battery - 25334,241
"","",0.28x - 55mm to 200mm - f/4 to 5.6,$124.95,1,1,Nikon 55-200mm f/4-5.6G ED AF-S DX Telephoto Zoom Lens - 55200MMLENS,242
157.0,0.5454524159431458,Top Loading - Polypropylene - Black,"",1,1,Sony LCS-CSH Soft Camera Case - LCSCSH,243
158.0,0.5454549789428711,Leather - Black,$18.99,1,1,Olympus Slim Leather Case - 202087,244
159.0,0.5454551577568054,f/4 to 5.6,$159.95,1,1,Canon EF 75-300mm f/4-5.6 III Telephoto Zoom Lens - 6473A003,245
"","",Camcorder Starter Kit,$69.95,1,1,Canon Mini DV Camcorder Starter Kit - 9582A008,246
"","","","",1,1,LG Electronics DLE0442W XL Load Capacity with NeveRust Stainless Steel Drum,247
"","","","",1,1,LG Electronics DLG0452W 7.3 Cu. Ft. 9-Cycle Gas Dryer,248
"","","","",1,1,LG Electronics WDP3 Laundry Pedestal with Drawer -W/ B/ S/ N / WDP3R - Wild Cherry,249
"","","","",1,1,LG Electronics WM0642HW Front Load Washing Machine with 7 Washing Programs,250
696.0,0.5454461574554443,"Black, Cyan, Magenta, Yellow, Light Cyan, Light Magenta",$59.99,1,1,Canon BCI-6 Color Ink Cartridges - 4705A018,251
163.0,0.545447051525116,XS - FM Transmitter - 5 Lines LCD,$104.93,1,1,Directed Electronics Starmate 4 Sirius Satellite Radio Receiver - ST4TK1,252
"","","","",1,1,OmniMount 3-Shelf Large-Component Tower - STELLARG303G,253
164.0,0.5454493165016174,Lithium Ion (Li-Ion) - 3.7V DC - Photo Battery,"",1,1,Olympus LI-42B Lithium Ion Digital Camera Battery - 202034,254
165.0,0.5454546213150024,"","",1,1,Canon CB-2LX Battery Charger - 1133B001,255
166.0,0.5454525351524353,f/4.5 to 5.6,$449.00,1,1,Nikon Nikkor 70-300mm f/4.5-5.6G ED-IF AF-S VR Telephoto Zoom Lens - 2161,256
167.0,0.5454502701759338,Micro Cut - 7 Per Pass,$185.99,1,1,Fellowes MicroShred MS-450Cs Shredder - 3245001,257
168.0,0.5454502105712891,Cross Cut - 17 Per Pass,$240.67,1,1,Fellowes Powershred Personal SB-97Cs Confetti Cut Shredder - 3219701,258
170.0,0.5454531908035278,"","",1,1,PlayStation 3 ChargeLink USB Charging Cable by Nyko - 83000,259
171.0,0.5454508662223816,"","",1,1,Nyko PS3 Dual AC Charger - 83015,260
291.0,0.5454502105712891,1 GB,$21.47,1,1,Sony 1GB Memory Stick Micro (M2) Card - MSA1GD,261
174.0,0.5454491376876831,"",$45.79,1,1,Monster Game 127961 GameLink(tm) 2M HDMI Digital Video/Audio Cable for PS3,262
"","",#REF!,$99.95,1,1,Bose In-Ear Earphone - INEARHEADPHONES,263
174.0,0.5454487800598145,Panasonic Slim Cabinet Plain Paper Fax/Copier with All-digital Answering System,$94.88,1,1,Panasonic KX-FP145 Plain Paper Thermal Transfer Fax/Copier - KXFP145,264
"","","",$81.74,1,1,Oregon Scientific Helmet Video Camera - ATC-2000,265
"","","","",1,1,Waring Pro Deep Fryer 3qt -Black,266
"","",Red,$15.75,1,1,Canon CLI-8 Red Ink Tank For PIXMA Pro9000 Printer - 0626B002,267
"","",Green,$12.85,1,1,Canon CLI-8 Green Ink Tank For PIXMA Pro 9000 Printer - 0627B002,268
177.0,0.5454487800598145,"1 x 10/100Base-TX Network, 1 x USB - Wi-Fi - IEEE 802.11b/g","",1,1,Linksys WPSM54G Wireless-G USB Print Server,269
178.0,0.5454501509666443,"","",1,1,Monster Cable GameLink Component Video and Fiber Optic Digital Audio Cable for PlayStation 3 - 3 x RCA - Toslink - 10ft - PS3 CV/FO-10,270
179.0,0.5454477667808533,"",$24.84,1,1,Garmin Suction Cup Mount - 010-10823-00,271
180.0,0.5454460382461548,SIRIUS SCH1 SIRIUSConnect Home Tuner,$54.92,1,1,Directed Electronics SCH1 SiriusConnect Home Tuner,272
181.0,0.5454501509666443,"","",1,1,Panasonic Srtmb10/Rice Cooker/5.5cup/Fuzzy - SR-TMB10,273
182.0,0.5454578995704651,"",$106.98,1,1,KitchenAid 5-Speed Blender - Red Finish - KSB560ER,274
183.0,0.545447051525116,"","",1,1,"ABS48 Wood TV Stand (Avalon Series, 48-in. Max)",275
"","",Wood - Walnut,"",1,1,Techcraft SWP60 Classic Wood Tone Credenza TV Stand,276
"","","",$543.29,1,1,"PLD4375RFC Professional SpeedClean 24-in. Under Counter Dishwasher (14 Place Settings, Stainless Steel)",277
173.0,0.5454497933387756,"",$55.79,1,1,Monster Cable GameLink HDMI Digital Video/Audio Cable for PlayStation 3 - 1 x HDMI - 6.56ft - PS3 HDMI-2M,1082
184.0,0.5454522371292114,"",$249.00,1,1,Bose SL2 Wireless Surround Link,278
186.0,0.5454556345939636,"6.56ft - 1 x IP-Bus, 1 x Proprietary - Audio Cable",$26.50,1,1,Pioneer iBus Interface Cable for iPod - CD-I200,279
187.0,0.5454534292221069,"","",1,1,SIRIUS FMDA25 Wired FM Relay Kit,280
188.0,0.5454508066177368,"",$18.44,1,1,Sony Playstation 3 Blu-Ray DVD Remote - 98046,281
297.0,0.5454531908035278,Glass - Black,"",1,1,Peerless SGLB01 Flat Panel TV Stand,282
364.0,0.5454503297805786,"",$14.50,1,1,Transcend 8GB JetFlash V10 USB Flash Drive - TS8GJFV10,283
190.0,0.545454204082489,Transcend 4GB SDHC Class 6 Secure Digital High Capacity Card,$5.74,1,1,Transcend 4GB Secure Digital High Capacity (SDHC) Card - Class 6 - TS4GSDHC6,284
518.0,0.5454519987106323,"","",1,1,Sharp Plasmacluster FP-P35CX Air Purifier - 129Sq. ft.,285
192.0,0.5454537272453308,2 GB,$1.75,1,1,Transcend 2GB microSD Card - TS2GUSD,286
"","",2-way Speaker 125W (RMS) - White,$132.83,1,1,polkaudio TCi Series TC60i In-Ceiling Loudspeaker - TC60iW,287
"","",200 lb,$292.92,1,1,OmniMount Wishbone Large/X-Large Premium Cantilever Mount and Universal Adapter - UCL-XB,288
"","",Lithium Ion (Li-Ion) - 7.4V DC - Photo Battery,$35.65,1,1,Nikon EN-EL9 Lithium Ion Digital Camera Battery Pack - 25353,289
"","",Top Loading - Leather,$9.28,1,1,Garmin Leather Carry Case for Nuvi 660 - 010-10823-01,290
"","",TomTom Windshield Mount and USB Car Charger,$35.64,1,1,TOMTOM GPS Receiver Accessory Kit - 9N00.101,291
194.0,0.5454491376876831,25 lb,"",1,1,Sanus Flat Panel Ceiling Mount - SC1A-B1,292
195.0,0.5454468131065369,Coby TF-DVD7006 7' Widescreen Portable DVD Player,$70.32,1,1,Coby Electronics TF-DVD7006 Portable DVD Player - TFDVD7006,293
"","",1 x Phone Line(s) - Headset Jack - Silver,$61.14,1,1,Panasonic KX-TG1032S Dual Handset Digital Cordless Phone,294
"","",1 x Phone Line(s) - Headset Jack - Silver,"",1,1,Panasonic KX-TG1033S Digital Cordless Phone with Three Handsets,295
197.0,0.5454496145248413,Panasonic DECT 6.0 Series 4 Handset Cordless Phone System with Answering System,$89.45,1,1,Panasonic KX-TG1034S DECT 6.0 Cordless Phone - KX-TG1034S,296
198.0,0.54544597864151,"",$36.04,1,1,Panasonic KX-TGA101S DECT 6.0 Expansion Handset,297
200.0,0.5454518795013428,"",$13.02,1,1,Garmin Suction Cup Mount - 010-10936-00,298
201.0,0.5454521775245667,Photo Paper,$21.23,1,1,Canon E-P100 Photo Pack For Selphy ES1 Printer - 1335B001,299
202.0,0.5454502105712891,256MB Flash Memory - LCD - Portable,$44.95,1,1,Olympus VN-4100PC 256MB Digital Voice Recorder - 141927,300
203.0,0.5454495549201965,"","",1,1,OmniMount CMK-MINI Mini Wall Mounted Cable Management System,301
"","",130 lb - Black,"",1,1,Sanus LRF118-B1 Full Motion Wall TV Mount,302
"","",60 lb,"",1,1,Sanus MF209-B1 Full Motion Wall TV Mount,303
205.0,0.5454460978507996,Leather,$9.99,1,1,Case Logic Universal Vertical PDA Leather Pouch - CLP104BB,304
"","",60 lb,"",1,1,Sanus MF215-B1 Extending Full Motion Mount,305
207.0,0.54544997215271,"","",1,1,BlueAnt Supertooth Light Compact Bluetooth Speakerphone -- Black - 093744,306
"","",Lithium Ion (Li-Ion) - 8.4V DC - Photo Battery,$57.00,1,1,Sony InfoLithium H-Series NP-FH70 Camcorder Battery - NPFH70,307
"","","DVD-R, DVD+R, DVD+RW, DVD-RW, CD-RW - DVD Video, SVCD, Video CD, JPEG, MP3 Playback - 1 Disc(s) - Progressive Scan - Silver",$45.32,1,1,Sony DVPNS57P DVD Player - DVPNS57PS,308
"","","",$549.00,1,1,"PLD4555RFC Professional SpeedClean 24-in. Under Counter Dishwasher (14 Place Settings, Stainless Steel, Energy Star)",309
209.0,0.545447051525116,"","",1,1,Panasonic SR-NA18 10-Cup Rice Cooker/Warmer with Advanced Fuzzy Logic Technology,310
"","","",$499.00,1,1,Frigidaire Electric Dryer - FEQ1442WH 5.8 Cubic Foot Super Capacity Drum,311
"","","",$420.29,1,1,Frigidaire Electric Dryer - FEQ332WH 5.7 Cu.Ft. Super Capacity Drum,312
210.0,0.5454552173614502,"","",1,1,WED6400SB Cabrio Super Capacity Plus Electric Black Dryer,313
"","","",$636.61,1,1,Genesis Series 3741001 60' Freestanding Gas Grill with 637 sq. in. Cooking Surface & 3 Stainless Steel Burners: Black LP Gas,314
